evidence_id	study_id	sample_comparison	feature_id_original	feature_id_standardized	feature_type	species	genome_assembly	annotation_version	ortholog_reference	mapping_confidence	molecular_direction	effect_size	effect_size_type	standard_error	ci_lower	ci_upper	p_value	adjusted_p_value	sample_size	tissue	life_stage	stressor	phenotype	phenotype_direction	analysis_method	quality_flags	source_file	input_checksum	workflow_version	date_generated	source_accession	resilience_classification	mapping_release	mapping_evidence
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11659	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:109620208	NCBI:GeneID:109620208	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	1.07441040404018	log2_fold_change	0.665986353387285			0.10668762217773	0.181298794806275	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11660	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:136274477	NCBI:GeneID:136274477	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.64551641346517	log2_fold_change	0.400133238734255			0.106689408874592	0.181298794806275	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11661	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105346085	NCBI:GeneID:105346085	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	1.02643383335365	log2_fold_change	0.636321841162354			0.106728562935187	0.181349776691347	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11662	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105338717	NCBI:GeneID:105338717	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.469862595282047	log2_fold_change	0.291309337139235			0.106758951248209	0.181385856631111	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11663	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105331542	NCBI:GeneID:105331542	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.361371614850635	log2_fold_change	0.224065411338749			0.1067890141937	0.18142137762445	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11664	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105346573	NCBI:GeneID:105346573	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.800118043660577	log2_fold_change	0.496128045854063			0.106804292509799	0.18142219695658	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11665	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105331506	NCBI:GeneID:105331506	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.250021519539874	log2_fold_change	0.155035072025545			0.106814665354353	0.18142219695658	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11666	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:136275661	NCBI:GeneID:136275661	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-1.00791478271283	log2_fold_change	0.624998865857363			0.106816965261707	0.18142219695658	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11667	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105327163	NCBI:GeneID:105327163	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.326292526495015	log2_fold_change	0.202358021348331			0.106863692012703	0.181486002703326	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11668	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105324223	NCBI:GeneID:105324223	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.454838959650871	log2_fold_change	0.282215918906395			0.107033746370735	0.18175922613899	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11669	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:136270740	NCBI:GeneID:136270740	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.51545429491536	log2_fold_change	0.320055775576462			0.107285700091034	0.182171468129552	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11670	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105340757	NCBI:GeneID:105340757	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.261073899756754	log2_fold_change	0.162111176266915			0.107297020528447	0.182175078384803	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11671	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105325139	NCBI:GeneID:105325139	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.595727136781702	log2_fold_change	0.369950204544713			0.107334548389819	0.182223180686819	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11672	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105322442	NCBI:GeneID:105322442	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.328095647982221	log2_fold_change	0.203754815348317			0.107343871914152	0.182223395999572	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11673	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105344351	NCBI:GeneID:105344351	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.232679656173911	log2_fold_change	0.144514814837995			0.107381535918329	0.182271717012402	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11674	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105325867	NCBI:GeneID:105325867	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.390894501396288	log2_fold_change	0.242794545454553			0.107402097476144	0.182291002175117	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11675	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105338453	NCBI:GeneID:105338453	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.260441319149198	log2_fold_change	0.161776581305661			0.107423466908256	0.182311655102372	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11676	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:117686139	NCBI:GeneID:117686139	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.916667647129238	log2_fold_change	0.569420414687896			0.107435901689168	0.182317142520485	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11677	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105325899	NCBI:GeneID:105325899	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.749415042177689	log2_fold_change	0.465632249928172			0.107516469857232	0.182427487330814	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11678	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:109618720	NCBI:GeneID:109618720	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	up	0.779025800105124	log2_fold_change	0.484046750761087			0.107528472164648	0.182427487330814	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
CGIG_THERMOTOL_RNASEQ_PRJNA694496:11679	CGIG_THERMOTOL_RNASEQ_PRJNA694496	thermotolerance_selected_vs_nonselected_control	NCBI:GeneID:105338316	NCBI:GeneID:105338316	gene	Crassostrea gigas	GCF_963853765.1	RS_2024_06		exact	down	-0.184709736772713	log2_fold_change	0.114769198733167			0.107528546711243	0.182427487330814	6	whole_larva	umbo_larva	temperature	thermal_tolerance	Selected population had higher post-heat-shock survival (78.05% versus 66.34%) and field summer survival (73% versus 62%)	Salmon_1.10.3_tximport_1.30.0_DESeq2_1.42.0_unshrunk_effect	raw_reanalysis;qc_reviewed;population_selection_association;constitutive_expression;selected_A_pc2_displacement;sensitivity_direction_robust	data/processed/CGIG_THERMOTOL_RNASEQ_PRJNA694496_rnaseq.tsv	636f73eb2b9094e50a8c3c3213792513bff4e26fc203a607471190188445b6a3	0.1.0	2026-09-25	PRJNA694496;SRP303795;PRJNA697824;SAMN17525955;PMC8100323;33967834	resilience_associated	GCF_963853765.1-RS_2024_06	direct_gene_id_from_versioned_refseq_tx2gene
